sequence_number,period_display_value,period_number,home_score,coordinate_x,coordinate_y,scoring_play,clock_display_value,team_id,type_id,type_text,away_score,text,score_value,participants_0_athlete_id,participants_1_athlete_id,game_id,away_team_id,away_team_name,away_team_mascot,away_team_abbrev,away_team_name_alt,home_team_id,home_team_name,home_team_mascot,home_team_abbrev,home_team_name_alt,clock_minutes,clock_seconds,half,lag_half,lead_half,game_play_number
325,3rd Quarter,3,56,36,14,FALSE,6:19,5,131,Pullup Jump Shot,53,Tiffany Mitchell misses 18-foot pullup jump shot,0,2984741,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,6,19,2,2,2,231
328,3rd Quarter,3,59,4,10,TRUE,6:00,9,92,Jump Shot,53,Michaela Onyenwere makes 23-foot three point jumper (Kylee Shook assists),3,4282173,4065849,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,6,00,2,2,2,234
330,3rd Quarter,3,59,40,13,TRUE,5:42,5,92,Jump Shot,55,Kelsey Mitchell makes 19-foot jumper (Jantel Lavender assists),2,3142191,1013,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,5,42,2,2,2,235
332,3rd Quarter,3,61,25,3,TRUE,5:26,9,128,Driving Finger Roll Layup,55,Michaela Onyenwere makes two point shot,2,4282173,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,5,26,2,2,2,236
335,3rd Quarter,3,62,-214748340,-214748365,TRUE,5:26,9,97,Free Throw - 1 of 1,55,Michaela Onyenwere makes free throw 1 of 1,1,4282173,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,5,26,2,2,2,238
336,3rd Quarter,3,62,25,8,TRUE,5:11,5,145,Driving Floating Bank Jump Shot,57,Kelsey Mitchell makes two point shot,2,3142191,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,5,11,2,2,2,239
338,3rd Quarter,3,62,23,2,FALSE,4:48,9,110,Driving Layup Shot,57,Betnijah Laney misses driving layup,0,2593770,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,4,48,2,2,2,240
340,3rd Quarter,3,62,26,4,TRUE,4:43,5,141,Cutting Layup Shot,59,Tiffany Mitchell makes layup (Teaira McCowan assists),2,2984741,3913903,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,4,43,2,2,2,242
346,3rd Quarter,3,62,-214748340,-214748365,TRUE,4:43,5,97,Free Throw - 1 of 1,60,Tiffany Mitchell makes free throw 1 of 1,1,2984741,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,4,43,2,2,2,245
347,3rd Quarter,3,62,23,3,FALSE,4:28,9,110,Driving Layup Shot,60,Michaela Onyenwere misses driving layup,0,4282173,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,4,28,2,2,2,246
350,3rd Quarter,3,62,9,19,FALSE,4:06,9,92,Jump Shot,60,Kylee Shook misses 25-foot three point jumper,0,4065849,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,4,06,2,2,2,249
352,3rd Quarter,3,62,15,17,FALSE,3:53,5,131,Pullup Jump Shot,60,Kelsey Mitchell misses 19-foot pullup jump shot,0,3142191,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,53,2,2,2,251
354,3rd Quarter,3,62,24,3,TRUE,3:48,5,110,Driving Layup Shot,62,Danielle Robinson makes driving layup (Jantel Lavender assists),2,1014,1013,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,48,2,2,2,253
356,3rd Quarter,3,62,24,10,FALSE,3:34,9,92,Jump Shot,62,Kylee Shook misses 10-foot jumper,0,4065849,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,34,2,2,2,254
358,3rd Quarter,3,62,26,3,FALSE,3:25,5,110,Driving Layup Shot,62,Tiffany Mitchell misses driving layup,0,2984741,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,25,2,2,2,256
360,3rd Quarter,3,62,24,3,FALSE,3:20,5,95,Layup Shot,62,Jantel Lavender misses layup,0,1013,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,20,2,2,2,258
368,3rd Quarter,3,62,35,22,FALSE,3:03,9,92,Jump Shot,62,Michaela Onyenwere misses 25-foot three point jumper,0,4282173,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,03,2,2,2,263
376,3rd Quarter,3,64,16,4,TRUE,2:30,9,131,Pullup Jump Shot,62,Sabrina Ionescu makes 10-foot pullup jump shot,2,4066533,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,2,30,2,2,2,268
377,3rd Quarter,3,64,37,23,FALSE,2:20,5,92,Jump Shot,62,Kelsey Mitchell misses 26-foot three point jumper,0,3142191,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,2,20,2,2,2,269
379,3rd Quarter,3,64,18,7,FALSE,2:14,9,92,Jump Shot,62,Betnijah Laney misses 10-foot jumper,0,2593770,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,2,14,2,2,2,271
384,3rd Quarter,3,64,21,6,FALSE,1:45,5,114,Turnaround Jump Shot,62,Jessica Breland misses 8-foot two point shot,0,1002,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,1,45,2,2,2,274
386,3rd Quarter,3,66,26,3,TRUE,1:36,9,95,Layup Shot,62,Reshanda Gray makes layup (Sabrina Ionescu assists),2,2566211,4066533,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,1,36,2,2,2,276
389,3rd Quarter,3,66,26,3,TRUE,1:17,5,128,Driving Finger Roll Layup,64,Tiffany Mitchell makes two point shot,2,2984741,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,1,17,2,2,2,277
393,3rd Quarter,3,66,28,16,FALSE,1:02,5,92,Jump Shot,64,Kysre Gondrezick misses 16-foot jumper,0,4065820,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,1,02,2,2,2,280
397,3rd Quarter,3,68,13,14,TRUE,44.4,9,92,Jump Shot,64,Betnijah Laney makes 18-foot jumper,2,2593770,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,0,44.4,2,2,2,283
398,3rd Quarter,3,68,35,11,FALSE,30.0,5,92,Jump Shot,64,Jessica Breland misses 15-foot jumper,0,1002,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,0,30.0,2,2,2,284
403,3rd Quarter,3,68,26,21,FALSE,2.3,5,92,Jump Shot,64,Kysre Gondrezick misses 21-foot jumper,0,4065820,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,0,2.3,2,2,2,288
409,4th Quarter,4,70,27,15,TRUE,9:15,9,92,Jump Shot,64,Sabrina Ionescu makes 15-foot jumper,2,4066533,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,9,15,2,2,2,292
410,4th Quarter,4,70,25,8,FALSE,8:49,5,144,Driving Floating Jump Shot,64,Danielle Robinson misses driving floating jump shot,0,1014,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,8,49,2,2,2,293
415,4th Quarter,4,70,2,8,FALSE,8:24,5,92,Jump Shot,64,Danielle Robinson misses 24-foot three point jumper,0,1014,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,8,24,2,2,2,297
417,4th Quarter,4,72,18,4,TRUE,8:14,9,137,Turnaround Fade Away Jump Shot,64,Betnijah Laney makes 8-foot two point shot,2,2593770,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,8,14,2,2,2,299
424,4th Quarter,4,72,19,7,FALSE,7:42,9,130,Floating Jump Shot,64,Sabrina Ionescu misses 9-foot two point shot,0,4066533,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,7,42,2,2,2,304
426,4th Quarter,4,72,24,3,TRUE,7:33,5,95,Layup Shot,66,Jessica Breland makes layup (Kysre Gondrezick assists),2,1002,4065820,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,7,33,2,2,2,306
430,4th Quarter,4,72,-214748340,-214748365,FALSE,7:17,9,98,Free Throw - 1 of 2,66,Reshanda Gray misses free throw 1 of 2,0,2566211,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,7,17,2,2,2,308
436,4th Quarter,4,73,-214748340,-214748365,TRUE,7:17,9,99,Free Throw - 2 of 2,66,Reshanda Gray makes free throw 2 of 2,1,2566211,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,7,17,2,2,2,312
437,4th Quarter,4,73,28,18,TRUE,7:03,5,132,Step Back Jump Shot,68,Kelsey Mitchell makes 18-foot step back jumpshot,2,3142191,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,7,03,2,2,2,313
444,4th Quarter,4,73,33,24,FALSE,6:29,9,92,Jump Shot,68,Jazmine Jones misses 25-foot three point jumper,0,4065850,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,6,29,2,2,2,317
448,4th Quarter,4,75,18,10,TRUE,6:11,9,131,Pullup Jump Shot,68,DiDi Richards makes 12-foot pullup jump shot,2,4281253,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,6,11,2,2,2,320
453,4th Quarter,4,75,35,23,FALSE,5:48,5,132,Step Back Jump Shot,68,Kysre Gondrezick misses 25-foot step back jumpshot,0,4065820,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,5,48,2,2,2,323
456,4th Quarter,4,75,10,19,FALSE,5:31,9,92,Jump Shot,68,Sabrina Ionescu misses 24-foot three point jumper,0,4066533,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,5,31,2,2,2,325
458,4th Quarter,4,75,48,0,FALSE,5:17,9,92,Jump Shot,68,Sami Whitcomb misses three point jumper,0,887,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,5,17,2,2,2,327
462,4th Quarter,4,75,23,3,FALSE,5:06,9,95,Layup Shot,68,Teaira McCowan blocks Reshanda Gray 's 3-foot layup,0,2566211,3913903,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,5,06,2,2,2,330
472,4th Quarter,4,75,25,3,FALSE,4:50,5,95,Layup Shot,68,Jantel Lavender misses layup,0,1013,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,4,50,2,2,2,335
474,4th Quarter,4,75,25,3,TRUE,4:48,5,125,Layup Shot Putback,70,Teaira McCowan makes two point shot,2,3913903,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,4,48,2,2,2,337
477,4th Quarter,4,75,26,4,TRUE,4:26,5,110,Driving Layup Shot,72,Kelsey Mitchell makes driving layup,2,3142191,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,4,26,2,2,2,339
485,4th Quarter,4,75,-214748340,-214748365,TRUE,4:26,5,97,Free Throw - 1 of 1,73,Kelsey Mitchell makes free throw 1 of 1,1,3142191,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,4,26,2,2,2,344
488,4th Quarter,4,75,28,16,TRUE,4:10,5,131,Pullup Jump Shot,75,Kelsey Mitchell makes 16-foot pullup jump shot,2,3142191,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,4,10,2,2,2,346
489,4th Quarter,4,77,21,3,TRUE,3:58,9,110,Driving Layup Shot,75,Sabrina Ionescu makes driving layup,2,4066533,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,58,2,2,2,347
492,4th Quarter,4,78,-214748340,-214748365,TRUE,3:58,9,97,Free Throw - 1 of 1,75,Sabrina Ionescu makes free throw 1 of 1,1,4066533,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,58,2,2,2,349
493,4th Quarter,4,78,23,7,FALSE,3:38,5,95,Layup Shot,75,Teaira McCowan misses layup,0,3913903,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,38,2,2,2,350
495,4th Quarter,4,78,25,3,FALSE,3:36,5,95,Layup Shot,75,Jantel Lavender misses layup,0,1013,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,36,2,2,2,352
498,4th Quarter,4,80,32,12,TRUE,3:20,9,92,Jump Shot,75,Betnijah Laney makes 14-foot jumper,2,2593770,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,20,2,2,2,354
499,4th Quarter,4,80,24,8,FALSE,3:09,5,130,Floating Jump Shot,75,Kylee Shook blocks Danielle Robinson 's 8-foot two point shot,0,1014,4065849,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,09,2,2,2,355
501,4th Quarter,4,80,24,4,TRUE,3:05,5,95,Layup Shot,77,Teaira McCowan makes layup,2,3913903,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,3,05,2,2,2,357
502,4th Quarter,4,80,11,21,FALSE,2:53,9,92,Jump Shot,77,Sabrina Ionescu misses 25-foot three point jumper,0,4066533,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,2,53,2,2,2,358
512,4th Quarter,4,80,-214748340,-214748365,FALSE,2:42,5,98,Free Throw - 1 of 2,77,Teaira McCowan misses free throw 1 of 2,0,3913903,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,2,42,2,2,2,364
514,4th Quarter,4,80,-214748340,-214748365,TRUE,2:42,5,99,Free Throw - 2 of 2,78,Teaira McCowan makes free throw 2 of 2,1,3913903,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,2,42,2,2,2,366
517,4th Quarter,4,80,-214748340,-214748365,FALSE,2:33,9,98,Free Throw - 1 of 2,78,Betnijah Laney misses free throw 1 of 2,0,2593770,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,2,33,2,2,2,368
519,4th Quarter,4,81,-214748340,-214748365,TRUE,2:33,9,99,Free Throw - 2 of 2,78,Betnijah Laney makes free throw 2 of 2,1,2593770,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,2,33,2,2,2,370
520,4th Quarter,4,81,22,8,TRUE,2:22,5,95,Layup Shot,80,Teaira McCowan makes layup (Jantel Lavender assists),2,3913903,1013,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,2,22,2,2,2,371
524,4th Quarter,4,81,26,3,FALSE,1:58,5,110,Driving Layup Shot,80,Danielle Robinson misses driving layup,0,1014,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,1,58,2,2,2,373
526,4th Quarter,4,81,24,3,TRUE,1:56,5,95,Layup Shot,82,Jantel Lavender makes layup,2,1013,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,1,56,2,2,2,375
527,4th Quarter,4,81,14,14,FALSE,1:45,9,92,Jump Shot,82,Sabrina Ionescu misses 18-foot jumper,0,4066533,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,1,45,2,2,2,376
529,4th Quarter,4,81,19,20,TRUE,1:32,5,92,Jump Shot,84,Kelsey Mitchell makes 20-foot jumper,2,3142191,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,1,32,2,2,2,378
533,4th Quarter,4,81,-214748340,-214748365,FALSE,1:27,9,98,Free Throw - 1 of 2,84,Betnijah Laney misses free throw 1 of 2,0,2593770,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,1,27,2,2,2,381
537,4th Quarter,4,82,-214748340,-214748365,TRUE,1:27,9,99,Free Throw - 2 of 2,84,Betnijah Laney makes free throw 2 of 2,1,2593770,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,1,27,2,2,2,384
538,4th Quarter,4,82,38,22,FALSE,1:13,5,92,Jump Shot,84,Tiffany Mitchell misses 25-foot three point jumper,0,2984741,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,1,13,2,2,2,385
542,4th Quarter,4,82,26,3,FALSE,58.5,9,95,Layup Shot,84,Teaira McCowan blocks Kylee Shook 's 3-foot layup,0,4065849,3913903,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,0,58.5,2,2,2,388
545,4th Quarter,4,82,25,21,TRUE,47.0,5,92,Jump Shot,86,Kelsey Mitchell makes jumper,2,3142191,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,0,47.0,2,2,2,390
546,4th Quarter,4,85,12,21,TRUE,39.7,9,92,Jump Shot,86,Sabrina Ionescu makes 25-foot three point jumper,3,4066533,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,0,39.7,2,2,2,391
549,4th Quarter,4,85,-214748340,-214748365,FALSE,30.9,5,98,Free Throw - 1 of 2,86,Kelsey Mitchell misses free throw 1 of 2,0,3142191,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,0,30.9,2,2,2,393
551,4th Quarter,4,85,-214748340,-214748365,TRUE,30.9,5,99,Free Throw - 2 of 2,87,Kelsey Mitchell makes free throw 2 of 2,1,3142191,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,0,30.9,2,2,2,395
554,4th Quarter,4,86,-214748340,-214748365,TRUE,21.8,9,98,Free Throw - 1 of 2,87,Sabrina Ionescu makes free throw 1 of 2,1,4066533,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,0,21.8,2,2,2,397
555,4th Quarter,4,87,-214748340,-214748365,TRUE,21.8,9,99,Free Throw - 2 of 2,87,Sabrina Ionescu makes free throw 2 of 2,1,4066533,NA,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,0,21.8,2,2,2,398
570,4th Quarter,4,90,13,22,TRUE,0.4,9,92,Jump Shot,87,Sabrina Ionescu makes 25-foot three point jumper (Kylee Shook assists),3,4066533,4065849,401320565,5,Indiana,Fever,IND,Indiana,9,New York,Liberty,NY,New York,0,0.4,2,2,2,407
8,1st Quarter,1,0,15,6,FALSE,9:29,18,114,Turnaround Jump Shot,0,DeWanna Bonner misses 11-foot two point shot,0,869,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,9,29,1,1,1,3
12,1st Quarter,1,0,38,22,FALSE,9:18,20,92,Jump Shot,0,Tianna Hawkins misses 26-foot three point jumper,0,2490514,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,9,18,1,1,1,6
14,1st Quarter,1,0,13,2,TRUE,9:06,18,114,Turnaround Jump Shot,2,Jonquel Jones makes 12-foot two point shot (DeWanna Bonner assists),2,2999101,869,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,9,06,1,1,1,8
16,1st Quarter,1,0,16,21,FALSE,8:44,20,131,Pullup Jump Shot,2,Courtney Williams misses 22-foot pullup jump shot,0,2987891,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,8,44,1,1,1,9
18,1st Quarter,1,0,34,21,FALSE,8:38,18,131,Pullup Jump Shot,2,Briann January misses 23-foot three point pullup jump shot,0,860,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,8,38,1,1,1,11
20,1st Quarter,1,0,21,10,FALSE,8:28,20,131,Pullup Jump Shot,2,Odyssey Sims misses 11-foot pullup jump shot,0,2529047,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,8,28,1,1,1,13
22,1st Quarter,1,2,25,0,TRUE,8:23,20,125,Layup Shot Putback,2,Elizabeth Williams makes two point shot,2,2566081,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,8,23,1,1,1,15
25,1st Quarter,1,2,-214748340,-214748365,TRUE,8:03,18,98,Free Throw - 1 of 2,3,Jonquel Jones makes free throw 1 of 2,1,2999101,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,8,03,1,1,1,17
26,1st Quarter,1,2,-214748340,-214748365,TRUE,8:03,18,99,Free Throw - 2 of 2,4,Jonquel Jones makes free throw 2 of 2,1,2999101,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,8,03,1,1,1,18
31,1st Quarter,1,2,26,0,TRUE,7:28,18,95,Layup Shot,6,Jonquel Jones makes layup (Brionna Jones assists),2,2999101,3058895,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,7,28,1,1,1,21
35,1st Quarter,1,3,-214748340,-214748365,TRUE,7:11,20,98,Free Throw - 1 of 2,6,Chennedy Carter makes free throw 1 of 2,1,4280892,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,7,11,1,1,1,23
38,1st Quarter,1,4,-214748340,-214748365,TRUE,7:11,20,99,Free Throw - 2 of 2,6,Chennedy Carter makes free throw 2 of 2,1,4280892,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,7,11,1,1,1,25
40,1st Quarter,1,7,4,11,TRUE,6:35,20,92,Jump Shot,6,Odyssey Sims makes 24-foot three point jumper (Courtney Williams assists),3,2529047,2987891,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,6,35,1,1,1,27
52,1st Quarter,1,7,25,0,TRUE,6:02,18,95,Layup Shot,8,DeWanna Bonner makes layup (Jonquel Jones assists),2,869,2999101,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,6,02,1,1,1,33
56,1st Quarter,1,8,-214748340,-214748365,TRUE,5:46,20,98,Free Throw - 1 of 2,8,Odyssey Sims makes free throw 1 of 2,1,2529047,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,5,46,1,1,1,35
57,1st Quarter,1,9,-214748340,-214748365,TRUE,5:46,20,99,Free Throw - 2 of 2,8,Odyssey Sims makes free throw 2 of 2,1,2529047,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,5,46,1,1,1,36
58,1st Quarter,1,9,31,23,TRUE,5:31,18,92,Jump Shot,11,Jonquel Jones makes 23-foot three point jumper (Kaila Charles assists),3,2999101,4065780,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,5,31,1,1,1,37
62,1st Quarter,1,10,-214748340,-214748365,TRUE,5:14,20,98,Free Throw - 1 of 2,11,Monique Billings makes free throw 1 of 2,1,3142255,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,5,14,1,1,1,39
67,1st Quarter,1,11,-214748340,-214748365,TRUE,5:14,20,99,Free Throw - 2 of 2,11,Monique Billings makes free throw 2 of 2,1,3142255,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,5,14,1,1,1,42
68,1st Quarter,1,11,3,4,FALSE,4:57,18,92,Jump Shot,11,DeWanna Bonner misses 23-foot three point jumper,0,869,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,4,57,1,1,1,43
70,1st Quarter,1,11,25,0,TRUE,4:52,18,141,Cutting Layup Shot,13,Jonquel Jones makes layup (Kaila Charles assists),2,2999101,4065780,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,4,52,1,1,1,45
72,1st Quarter,1,11,11,20,FALSE,4:39,20,92,Jump Shot,13,Courtney Williams misses 24-foot three point jumper,0,2987891,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,4,39,1,1,1,46
74,1st Quarter,1,11,25,5,TRUE,4:34,18,109,Running Layup Shot,15,Jonquel Jones makes two point shot,2,2999101,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,4,34,1,1,1,48
78,1st Quarter,1,11,-214748340,-214748365,FALSE,4:34,18,97,Free Throw - 1 of 1,15,Jonquel Jones misses free throw 1 of 1,0,2999101,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,4,34,1,1,1,51
82,1st Quarter,1,11,25,0,FALSE,3:58,18,95,Layup Shot,15,Monique Billings blocks Jonquel Jones's layup,0,2999101,3142255,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,3,58,1,1,1,54
87,1st Quarter,1,12,-214748340,-214748365,TRUE,3:52,20,98,Free Throw - 1 of 2,15,Monique Billings makes free throw 1 of 2,1,3142255,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,3,52,1,1,1,57
88,1st Quarter,1,13,-214748340,-214748365,TRUE,3:52,20,99,Free Throw - 2 of 2,15,Monique Billings makes free throw 2 of 2,1,3142255,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,3,52,1,1,1,58
91,1st Quarter,1,13,-214748340,-214748365,FALSE,3:37,18,98,Free Throw - 1 of 2,15,Beatrice Mompremier misses free throw 1 of 2,0,3916517,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,3,37,1,1,1,60
93,1st Quarter,1,13,-214748340,-214748365,FALSE,3:37,18,99,Free Throw - 2 of 2,15,Beatrice Mompremier misses free throw 2 of 2,0,3916517,NA,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,3,37,1,1,1,62
95,1st Quarter,1,15,13,2,TRUE,3:22,20,131,Pullup Jump Shot,15,Courtney Williams makes 13-foot pullup jump shot (Aari McDonald assists),2,2987891,4066553,401320566,18,Connecticut,Sun,CONN,Connecticut,20,Atlanta,Dream,ATL,Atlanta,3,22,1,1,1,64
